Region,Date,Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment,Size
7,2011-12-09,653845.45,11.17,3.331,195.8742575,8.513,70713
7,2011-12-16,720242.19,15.2,3.266,195.9841685,8.513,70713
7,2011-12-23,1059715.27,12.19,3.173,196.1713893,8.513,70713
7,2011-12-30,815915.52,15.56,3.119,196.3586101,8.513,70713
7,2012-01-06,713117.66,18.67,3.095,196.5458309,8.256,70713
7,2012-01-13,593875.46,7.46,3.077,196.7330517,8.256,70713
7,2012-01-20,578002.85,27.41,3.055,196.7796652,8.256,70713
7,2012-01-27,541037.98,26.9,3.038,196.8262786,8.256,70713
7,2012-02-03,580453.32,22.2,3.031,196.8728921,8.256,70713
7,2012-02-10,563460.77,18.79,3.103,196.9195056,8.256,70713
7,2012-02-17,620908.18,27.03,3.113,196.9432711,8.256,70713
7,2012-02-24,603041.14,24.41,3.129,196.9499007,8.256,70713
7,2012-03-02,551058.13,21.64,3.191,196.9565303,8.256,70713
7,2012-03-09,579166.5,30.1,3.286,196.9631599,8.256,70713
7,2012-03-16,669205.73,37.29,3.486,197.0457208,8.256,70713
7,2012-03-23,615997.29,35.06,3.664,197.2295234,8.256,70713
7,2012-03-30,583322.2,44.99,3.75,197.4133259,8.256,70713
7,2012-04-06,621425.98,44.29,3.854,197.5971285,8.09,70713
7,2012-04-13,517420.23,41.43,3.901,197.780931,8.09,70713
8,2010-02-05,1004137.09,34.14,2.572,214.4714512,6.299,155078
8,2010-02-12,994801.4,33.34,2.548,214.6214189,6.299,155078
8,2010-02-19,963960.37,39.1,2.514,214.6664878,6.299,155078
8,2010-02-26,847592.11,37.91,2.561,214.6940735,6.299,155078
8,2010-03-05,881503.95,45.64,2.625,214.7216592,6.299,155078
8,2010-03-12,860336.16,49.76,2.667,214.7492449,6.299,155078
8,2010-03-19,839911.0,47.26,2.72,214.5764954,6.299,155078
8,2010-03-26,772539.12,46.51,2.732,214.3703567,6.299,155078
8,2010-04-02,914500.91,60.18,2.719,214.164218,6.29,155078
8,2010-04-09,916033.92,59.25,2.77,213.9580793,6.29,155078
8,2010-04-16,882917.12,62.66,2.808,213.8186357,6.29,155078
8,2010-04-23,850440.26,56.1,2.795,213.768119,6.29,155078
8,2010-04-30,778672.64,61.01,2.78,213.7176024,6.29,155078
8,2010-05-07,916820.96,62.68,2.835,213.6670857,6.29,155078
8,2010-05-14,873337.84,61.35,2.854,213.6655355,6.29,155078
8,2010-05-21,818333.21,66.03,2.826,213.9577839,6.29,155078
8,2010-05-28,868041.56,74.71,2.759,214.2500323,6.29,155078
8,2010-06-04,958225.41,75.71,2.705,214.5422806,6.29,155078
8,2010-06-11,914835.86,82.21,2.668,214.834529,6.29,155078
8,2010-06-18,869922.56,78.79,2.637,214.8324452,6.29,155078
8,2010-06-25,814919.11,81.78,2.653,214.7126286,6.29,155078
8,2010-07-02,852333.75,74.78,2.669,214.5928119,6.315,155078
8,2010-07-09,845289.77,72.49,2.642,214.4729952,6.315,155078
8,2010-07-16,848630.57,77.49,2.623,214.4640599,6.315,155078
8,2010-07-23,785515.88,78.29,2.608,214.6029664,6.315,155078
8,2010-07-30,787295.09,76.02,2.64,214.7418728,6.315,155078
8,2010-08-06,893399.77,80.37,2.627,214.8807793,6.315,155078
8,2010-08-13,867919.21,80.11,2.692,215.0196857,6.315,155078
8,2010-08-20,870676.44,79.36,2.664,214.9779825,6.315,155078
8,2010-08-27,888816.78,74.92,2.619,214.9362793,6.315,155078
8,2010-09-03,899036.47,76.14,2.577,214.894576,6.315,155078
8,2010-09-10,831425.2,74.34,2.565,214.8528728,6.315,155078
8,2010-09-17,836707.85,75.32,2.582,214.8785562,6.315,155078
8,2010-09-24,773725.08,72.21,2.624,214.9547795,6.315,155078
8,2010-10-01,804105.49,68.7,2.603,215.0310029,6.433,155078
8,2010-10-08,870349.86,62.94,2.633,215.1072262,6.433,155078
8,2010-10-15,826546.96,62.59,2.72,215.1757,6.433,155078
8,2010-10-22,836419.14,62.86,2.725,215.2248,6.433,155078
8,2010-10-29,830756.76,57.93,2.716,215.2739,6.433,155078
8,2010-11-05,927266.34,55.76,2.689,215.323,6.433,155078
8,2010-11-12,911538.98,54.89,2.728,215.3721,6.433,155078
8,2010-11-19,885608.04,43.86,2.771,215.2538714,6.433,155078
8,2010-11-26,1261693.16,51.07,2.735,215.1077548,6.433,155078
8,2010-12-03,952766.93,42.85,2.708,214.9616381,6.433,155078
8,2010-12-10,1069061.63,42.47,2.843,214.8155214,6.433,155078
8,2010-12-17,1220579.55,45.03,2.869,214.7510843,6.433,155078
8,2010-12-24,1511641.09,45.67,2.886,214.7479069,6.433,155078
8,2010-12-31,773586.49,41.47,2.943,214.7447295,6.433,155078
8,2011-01-07,873065.23,35.77,2.976,214.7415521,6.262,155078
8,2011-01-14,809646.66,31.62,2.983,214.7930991,6.262,155078
8,2011-01-21,822668.23,42.06,3.016,215.1729926,6.262,155078
8,2011-01-28,782256.66,39.26,3.01,215.5528862,6.262,155078
8,2011-02-04,944594.78,24.48,2.989,215.9327797,6.262,155078
8,2011-02-11,996147.39,28.26,3.022,216.3126733,6.262,155078
8,2011-02-18,1065108.64,50.64,3.045,216.6310383,6.262,155078
8,2011-02-25,917317.15,51.29,3.065,216.9247918,6.262,155078
8,2011-03-04,935266.43,53.18,3.288,217.2185454,6.262,155078
8,2011-03-11,900387.29,49.14,3.459,217.512299,6.262,155078
8,2011-03-18,898289.14,56.68,3.488,217.7705442,6.262,155078
8,2011-03-25,827968.36,59.74,3.473,218.0145862,6.262,155078
8,2011-04-01,878762.3,49.86,3.524,218.2586281,6.297,155078
8,2011-04-08,949825.83,65.62,3.622,218.50267,6.297,155078
8,2011-04-15,908278.74,63.55,3.743,218.7262524,6.297,155078
8,2011-04-22,937473.13,65.11,3.807,218.8986857,6.297,155078
8,2011-04-29,855014.77,62.29,3.81,219.071119,6.297,155078
8,2011-05-06,941457.34,58.92,3.906,219.2435524,6.297,155078
8,2011-05-13,895763.41,72.96,3.899,219.4159857,6.297,155078
8,2011-05-20,836049.89,65.54,3.907,219.1746922,6.297,155078
8,2011-05-27,857939.41,73.14,3.786,218.9333986,6.297,155078
8,2011-06-03,929222.16,82.05,3.699,218.6921051,6.297,155078
8,2011-06-10,897309.41,82.21,3.648,218.4508115,6.297,155078
8,2011-06-17,922048.41,84.73,3.637,218.4021448,6.297,155078
8,2011-06-24,864881.24,83.94,3.594,218.4979481,6.297,155078
8,2011-07-01,883683.35,87.26,3.524,218.5937514,6.425,155078
8,2011-07-08,861965.12,83.57,3.48,218.6895548,6.425,155078
8,2011-07-15,849925.37,84.26,3.575,218.7746217,6.425,155078
8,2011-07-22,829902.42,85.46,3.651,218.8328475,6.425,155078
8,2011-07-29,807082.19,86.46,3.682,218.8910733,6.425,155078
8,2011-08-05,892393.77,85.15,3.684,218.9492991,6.425,155078
8,2011-08-12,856796.1,86.05,3.638,219.0075249,6.425,155078
8,2011-08-19,895066.5,82.92,3.554,219.0701968,6.425,155078
8,2011-08-26,912542.82,84.69,3.523,219.1336097,6.425,155078
8,2011-09-02,891387.14,84.77,3.533,219.1970226,6.425,155078
8,2011-09-09,848358.09,69.01,3.546,219.2604355,6.425,155078
8,2011-09-16,870971.82,69.09,3.526,219.4442443,6.425,155078
8,2011-09-23,806444.29,68.72,3.467,219.788581,6.425,155078
8,2011-09-30,809049.37,72.2,3.355,220.1329176,6.425,155078
8,2011-10-07,929976.55,67.61,3.285,220.4772543,6.123,155078
8,2011-10-14,863188.26,61.74,3.274,220.7960935,6.123,155078
8,2011-10-21,905984.49,59.97,3.353,220.9619484,6.123,155078
8,2011-10-28,876712.31,56.86,3.372,221.1278032,6.123,155078
8,2011-11-04,947815.05,49.68,3.332,221.2936581,6.123,155078
8,2011-11-11,917088.48,50.56,3.297,221.4595129,6.123,155078
8,2011-11-18,897032.19,51.72,3.308,221.6911738,6.123,155078
8,2011-11-25,1235163.86,49.61,3.236,221.9491571,6.123,155078
8,2011-12-02,986601.46,40.82,3.172,222.2071405,6.123,155078
8,2011-12-09,1051922.95,30.51,3.158,222.4651238,6.123,155078
8,2011-12-16,1118163.94,39.79,3.159,222.6910959,6.123,155078
8,2011-12-23,1462254.05,38.16,3.112,222.8743862,6.123,155078
8,2011-12-30,858572.22,36.33,3.129,223.0576765,6.123,155078
8,2012-01-06,872113.23,43.47,3.157,223.2409668,5.825,155078
8,2012-01-13,817661.76,36.46,3.261,223.4242571,5.825,155078
8,2012-01-20,813954.82,46.81,3.268,223.5188055,5.825,155078
8,2012-01-27,778178.53,45.52,3.29,223.6133539,5.825,155078
8,2012-02-03,927610.69,45.56,3.36,223.7079023,5.825,155078
8,2012-02-10,1021400.42,35.71,3.409,223.8024507,5.825,155078
8,2012-02-17,1096232.89,37.51,3.51,223.9658621,5.825,155078
8,2012-02-24,928537.54,46.33,3.555,224.1809207,5.825,155078
8,2012-03-02,952264.91,50.95,3.63,224.3959793,5.825,155078
8,2012-03-09,960115.56,49.59,3.669,224.6110379,5.825,155078
8,2012-03-16,921178.39,56.63,3.734,224.7657327,5.825,155078
8,2012-03-23,874223.25,52.9,3.787,224.8399424,5.825,155078
8,2012-03-30,905935.29,66.69,3.845,224.9141521,5.825,155078
8,2012-04-06,1046816.59,62.18,3.891,224.9883618,5.679,155078
8,2012-04-13,909989.45,65.19,3.891,225.0625714,5.679,155078
9,2010-02-05,549505.55,38.01,2.572,214.6554591,6.415,125833
9,2010-02-12,552677.48,37.08,2.548,214.8056534,6.415,125833
9,2010-02-19,511327.9,43.06,2.514,214.8506185,6.415,125833
9,2010-02-26,473773.27,43.83,2.561,214.8780453,6.415,125833
9,2010-03-05,507297.88,48.43,2.625,214.9054721,6.415,125833
9,2010-03-12,494145.8,55.76,2.667,214.932899,6.415,125833
9,2010-03-19,485744.61,53.15,2.72,214.7597274,6.415,125833
9,2010-03-26,484946.56,51.8,2.732,214.5531227,6.415,125833
9,2010-04-02,545206.32,65.21,2.719,214.3465181,6.384,125833
9,2010-04-09,529384.31,64.95,2.77,214.1399135,6.384,125833
9,2010-04-16,485764.32,66.09,2.808,214.0001817,6.384,125833
9,2010-04-23,488683.57,61.26,2.795,213.9496138,6.384,125833
9,2010-04-30,491723.42,66.07,2.78,213.8990459,6.384,125833
9,2010-05-07,526128.61,68.58,2.835,213.848478,6.384,125833
9,2010-05-14,492792.8,70.53,2.854,213.8469819,6.384,125833
9,2010-05-21,506274.94,71.5,2.826,214.1399162,6.384,125833
9,2010-05-28,558143.53,77.12,2.759,214.4328505,6.384,125833
9,2010-06-04,586061.46,79.65,2.705,214.7257848,6.384,125833
9,2010-06-11,522715.68,83.75,2.668,215.0187191,6.384,125833
9,2010-06-18,513073.87,82.99,2.637,215.0166484,6.384,125833
9,2010-06-25,509263.28,85.02,2.653,214.8965756,6.384,125833
9,2010-07-02,528832.54,78.55,2.669,214.7765028,6.442,125833
9,2010-07-09,485389.15,78.51,2.642,214.6564301,6.442,125833
9,2010-07-16,474030.51,82.93,2.623,214.6474453,6.442,125833
9,2010-07-23,462676.5,84.49,2.608,214.7865779,6.442,125833
9,2010-07-30,468675.19,79.83,2.64,214.9257105,6.442,125833
9,2010-08-06,522815.45,87.09,2.627,215.064843,6.442,125833
9,2010-08-13,481897.98,86.85,2.692,215.2039756,6.442,125833
9,2010-08-20,499325.38,86.3,2.664,215.1619646,6.442,125833
9,2010-08-27,506789.66,84.01,2.619,215.1199536,6.442,125833
9,2010-09-03,511049.06,82.47,2.577,215.0779426,6.442,125833
9,2010-09-10,484835.2,77.7,2.565,215.0359315,6.442,125833
9,2010-09-17,463448.59,81.19,2.582,215.0615285,6.442,125833
9,2010-09-24,452905.22,77.15,2.624,215.1378313,6.442,125833
9,2010-10-01,495692.19,69.08,2.603,215.2141341,6.56,125833
9,2010-10-08,505069.21,65.35,2.633,215.290437,6.56,125833
9,2010-10-15,454769.68,67.36,2.72,215.3589917,6.56,125833
9,2010-10-22,466322.76,69.99,2.725,215.4081762,6.56,125833
9,2010-10-29,508801.61,64.43,2.716,215.4573607,6.56,125833
9,2010-11-05,517869.97,58.69,2.689,215.5065452,6.56,125833
9,2010-11-12,520846.68,61.59,2.728,215.5557297,6.56,125833
9,2010-11-19,519823.3,49.96,2.771,215.4372854,6.56,125833
9,2010-11-26,768070.53,60.18,2.735,215.2909028,6.56,125833
9,2010-12-03,578164.82,49.89,2.708,215.1445203,6.56,125833
9,2010-12-10,618121.82,46.1,2.843,214.9981378,6.56,125833
9,2010-12-17,685243.2,49.7,2.869,214.9334937,6.56,125833
9,2010-12-24,873347.55,50.93,2.886,214.9301534,6.56,125833
9,2010-12-31,459770.85,45.92,2.943,214.9268131,6.56,125833
9,2011-01-07,490981.78,41.82,2.976,214.9234729,6.416,125833
9,2011-01-14,458086.69,36.43,2.983,214.9749587,6.416,125833
9,2011-01-21,454021.69,44.72,3.016,215.3554013,6.416,125833
9,2011-01-28,463561.48,43.9,3.01,215.7358438,6.416,125833
9,2011-02-04,544612.28,31.82,2.989,216.1162864,6.416,125833
9,2011-02-11,555279.02,34.13,3.022,216.496729,6.416,125833
9,2011-02-18,610985.56,58.5,3.045,216.8154856,6.416,125833
9,2011-02-25,513107.2,59.01,3.065,217.1095679,6.416,125833
9,2011-03-04,542016.18,60.67,3.288,217.4036503,6.416,125833
9,2011-03-11,517783.5,54.75,3.459,217.6977326,6.416,125833
9,2011-03-18,515226.11,63.82,3.488,217.9563371,6.416,125833
9,2011-03-25,497488.4,68.79,3.473,218.2007506,6.416,125833
9,2011-04-01,520962.14,56.12,3.524,218.445164,6.38,125833
9,2011-04-08,561625.92,71.4,3.622,218.6895775,6.38,125833
9,2011-04-15,528420.28,71.9,3.743,218.9134935,6.38,125833
9,2011-04-22,549502.11,72.35,3.807,219.0861659,6.38,125833
9,2011-04-29,532226.2,70.85,3.81,219.2588382,6.38,125833
9,2011-05-06,545251.1,62.2,3.906,219.4315106,6.38,125833
9,2011-05-13,539126.0,77.66,3.899,219.6041829,6.38,125833
9,2011-05-20,518266.9,70.49,3.907,219.3622809,6.38,125833
9,2011-05-27,553834.04,80.42,3.786,219.1203788,6.38,125833
9,2011-06-03,587004.29,85.8,3.699,218.8784768,6.38,125833
9,2011-06-10,550076.32,85.81,3.648,218.6365747,6.38,125833
9,2011-06-17,558671.14,89.15,3.637,218.5877333,6.38,125833
9,2011-06-24,538745.93,86.74,3.594,218.6836874,6.38,125833
9,2011-07-01,537064.03,89.14,3.524,218.7796415,6.404,125833
9,2011-07-08,535983.13,89.04,3.48,218.8755955,6.404,125833
9,2011-07-15,512834.04,90.45,3.575,218.9607242,6.404,125833
9,2011-07-22,491449.94,89.08,3.651,219.0187895,6.404,125833
9,2011-07-29,471449.98,91.1,3.682,219.0768548,6.404,125833
9,2011-08-05,554879.67,91.52,3.684,219.1349201,6.404,125833
9,2011-08-12,520284.79,91.63,3.638,219.1929854,6.404,125833
9,2011-08-19,540819.44,85.8,3.554,219.2556109,6.404,125833
9,2011-08-26,542663.53,88.95,3.523,219.3189965,6.404,125833
9,2011-09-02,544643.33,89.33,3.533,219.382382,6.404,125833
9,2011-09-09,528784.86,75.65,3.546,219.4457675,6.404,125833
9,2011-09-16,500274.03,77.95,3.526,219.6297841,6.404,125833
9,2011-09-23,506743.78,74.42,3.467,219.9746423,6.404,125833
9,2011-09-30,508567.04,78.45,3.355,220.3195004,6.404,125833
9,2011-10-07,553836.98,72.62,3.285,220.6643585,6.054,125833
9,2011-10-14,529515.66,67.27,3.274,220.9836849,6.054,125833
9,2011-10-21,557075.21,65.46,3.353,221.1498206,6.054,125833
9,2011-10-28,548527.49,63.96,3.372,221.3159563,6.054,125833
9,2011-11-04,597855.07,54.46,3.332,221.4820921,6.054,125833
9,2011-11-11,594574.12,58.28,3.297,221.6482278,6.054,125833
9,2011-11-18,542414.27,58.8,3.308,221.8803923,6.054,125833
9,2011-11-25,814753.5,54.32,3.236,222.1389683,6.054,125833
9,2011-12-02,613115.21,46.84,3.172,222.3975443,6.054,125833
9,2011-12-09,630327.28,37.65,3.158,222.6561203,6.054,125833
9,2011-12-16,705557.97,47.31,3.159,222.8825484,6.054,125833
9,2011-12-23,905324.68,44.43,3.112,223.0661125,6.054,125833
9,2011-12-30,549788.36,43.41,3.129,223.2496766,6.054,125833
9,2012-01-06,519585.67,47.54,3.157,223.4332408,5.667,125833
9,2012-01-13,474964.6,42.44,3.261,223.6168049,5.667,125833
9,2012-01-20,480130.04,51.56,3.268,223.7114288,5.667,125833
9,2012-01-27,482451.21,49.38,3.29,223.8060527,5.667,125833
9,2012-02-03,549967.89,54.43,3.36,223.9006766,5.667,125833
9,2012-02-10,609736.12,44.03,3.409,223.9953006,5.667,125833
9,2012-02-17,658965.05,43.81,3.51,224.1588663,5.667,125833
9,2012-02-24,563578.79,53.67,3.555,224.3741384,5.667,125833
9,2012-03-02,619498.28,57.2,3.63,224.5894104,5.667,125833
9,2012-03-09,574955.95,54.03,3.669,224.8046825,5.667,125833
9,2012-03-16,550373.57,59.94,3.734,224.9594902,5.667,125833
9,2012-03-23,550791.32,58.79,3.787,225.0336786,5.667,125833
9,2012-03-30,574985.37,67.87,3.845,225.107867,5.667,125833
9,2012-04-06,677885.99,68.83,3.891,225.1820555,5.539,125833
9,2012-04-13,578539.86,69.19,3.891,225.2562439,5.539,125833
10,2010-02-05,2193048.75,54.34,2.962,126.4420645,9.765,126512
10,2010-02-12,2176028.52,49.96,2.828,126.4962581,9.765,126512
10,2010-02-19,2113432.58,58.22,2.915,126.5262857,9.765,126512
10,2010-02-26,2006774.96,52.77,2.825,126.5522857,9.765,126512
10,2010-03-05,1987090.09,55.92,2.877,126.5782857,9.765,126512
10,2010-03-12,1941346.13,52.33,3.034,126.6042857,9.765,126512
10,2010-03-19,1946875.06,61.46,3.054,126.6066452,9.765,126512
10,2010-03-26,1893532.46,60.05,2.98,126.6050645,9.765,126512
10,2010-04-02,2138651.97,63.66,3.086,126.6034839,9.524,126512
10,2010-04-09,2041069.37,65.29,3.004,126.6019032,9.524,126512
10,2010-04-16,1826241.44,69.74,3.109,126.5621,9.524,126512
10,2010-04-23,1829521.83,66.42,3.05,126.4713333,9.524,126512
10,2010-04-30,1790694.59,69.76,3.105,126.3805667,9.524,126512
10,2010-05-07,1921432.16,71.06,3.127,126.2898,9.524,126512
10,2010-05-14,1808056.41,73.88,3.145,126.2085484,9.524,126512
10,2010-05-21,1847613.58,78.32,3.12,126.1843871,9.524,126512
10,2010-05-28,1904618.17,76.67,3.058,126.1602258,9.524,126512
10,2010-06-04,1931406.28,82.82,2.941,126.1360645,9.524,126512
10,2010-06-11,1827521.71,89.67,3.057,126.1119032,9.524,126512
10,2010-06-18,1837636.24,83.49,2.935,126.114,9.524,126512
10,2010-06-25,1768172.31,90.32,3.084,126.1266,9.524,126512
10,2010-07-02,1845893.87,92.89,2.978,126.1392,9.199,126512
10,2010-07-09,1769793.37,91.03,3.1,126.1518,9.199,126512
10,2010-07-16,1828052.47,91.8,2.971,126.1498065,9.199,126512
10,2010-07-23,1831676.03,88.44,3.112,126.1283548,9.199,126512
10,2010-07-30,1832664.03,85.03,3.017,126.1069032,9.199,126512
10,2010-08-06,1949236.09,86.13,3.123,126.0854516,9.199,126512
10,2010-08-13,1962996.7,88.37,3.049,126.064,9.199,126512
10,2010-08-20,1983190.56,89.88,3.041,126.0766452,9.199,126512
10,2010-08-27,1727565.42,84.99,3.022,126.0892903,9.199,126512
10,2010-09-03,1766331.45,83.8,3.087,126.1019355,9.199,126512
10,2010-09-10,1720530.23,84.04,2.961,126.1145806,9.199,126512
10,2010-09-17,1716755.78,85.52,3.028,126.1454667,9.199,126512
10,2010-09-24,1655036.75,85.75,2.939,126.1900333,9.199,126512
10,2010-10-01,1645892.97,86.01,3.001,126.2346,9.003,126512
10,2010-10-08,1772192.42,77.04,2.924,126.2791667,9.003,126512
10,2010-10-15,1703850.25,75.48,3.08,126.3266774,9.003,126512
10,2010-10-22,1740234.06,68.12,3.014,126.3815484,9.003,126512
10,2010-10-29,1741308.56,68.76,3.13,126.4364194,9.003,126512
10,2010-11-05,1832211.96,71.04,3.009,126.4912903,9.003,126512
10,2010-11-12,1895901.59,61.24,3.13,126.5461613,9.003,126512
10,2010-11-19,1949177.13,58.83,3.047,126.6072,9.003,126512
10,2010-11-26,2939946.38,55.33,3.162,126.6692667,9.003,126512
10,2010-12-03,2251206.64,51.17,3.041,126.7313333,9.003,126512
10,2010-12-10,2411790.21,60.51,3.091,126.7934,9.003,126512
10,2010-12-17,2811646.85,59.15,3.125,126.8794839,9.003,126512
10,2010-12-24,3749057.69,57.06,3.236,126.9835806,9.003,126512
10,2010-12-31,1707298.14,49.67,3.148,127.0876774,9.003,126512
10,2011-01-07,1714309.9,43.43,3.287,127.1917742,8.744,126512
10,2011-01-14,1710803.59,49.98,3.312,127.3009355,8.744,126512
10,2011-01-21,1677556.18,56.75,3.336,127.4404839,8.744,126512
10,2011-01-28,1715769.05,53.03,3.231,127.5800323,8.744,126512
10,2011-02-04,1968045.91,44.88,3.348,127.7195806,8.744,126512
10,2011-02-11,2115408.31,51.51,3.381,127.859129,8.744,126512
10,2011-02-18,2106934.55,61.77,3.43,127.99525,8.744,126512
10,2011-02-25,1967996.71,53.59,3.398,128.13,8.744,126512
10,2011-03-04,1958003.19,56.96,3.674,128.26475,8.744,126512
10,2011-03-11,1933469.15,64.22,3.63,128.3995,8.744,126512
10,2011-03-18,1884734.31,70.12,3.892,128.5121935,8.744,126512
10,2011-03-25,1815798.85,62.53,3.716,128.6160645,8.744,126512
10,2011-04-01,1827733.18,67.64,3.772,128.7199355,8.494,126512
10,2011-04-08,1870720.73,73.03,3.818,128.8238065,8.494,126512
10,2011-04-15,1781767.22,61.05,4.089,128.9107333,8.494,126512
10,2011-04-22,2004831.14,75.93,3.917,128.9553,8.494,126512
10,2011-04-29,1873646.34,73.38,4.151,128.9998667,8.494,126512
10,2011-05-06,1841369.99,73.56,4.193,129.0444333,8.494,126512
10,2011-05-13,1712995.44,74.04,4.202,129.089,8.494,126512
10,2011-05-20,1720908.01,72.62,3.99,129.0756774,8.494,126512
10,2011-05-27,1743000.38,78.62,3.933,129.0623548,8.494,126512
10,2011-06-03,1792210.89,81.87,3.893,129.0490323,8.494,126512
10,2011-06-10,1740063.1,84.57,3.981,129.0357097,8.494,126512
10,2011-06-17,1817934.76,87.96,3.935,129.0432,8.494,126512
10,2011-06-24,1711813.13,90.69,3.807,129.0663,8.494,126512
10,2011-07-01,1751369.75,95.36,3.842,129.0894,8.257,126512
10,2011-07-08,1699708.38,88.57,3.793,129.1125,8.257,126512
10,2011-07-15,1775068.4,86.01,3.779,129.1338387,8.257,126512
10,2011-07-22,1774342.61,88.59,3.697,129.1507742,8.257,126512
10,2011-07-29,1745841.33,86.75,3.694,129.1677097,8.257,126512
10,2011-08-05,1886299.98,89.8,3.803,129.1846452,8.257,126512
10,2011-08-12,1917397.63,85.61,3.794,129.2015806,8.257,126512
10,2011-08-19,1954849.68,87.4,3.743,129.2405806,8.257,126512
10,2011-08-26,1728399.07,91.59,3.663,129.2832581,8.257,126512
10,2011-09-02,1758587.35,91.61,3.798,129.3259355,8.257,126512
10,2011-09-09,1670579.82,89.06,3.771,129.3686129,8.257,126512
10,2011-09-16,1650894.3,77.49,3.784,129.4306,8.257,126512
10,2011-09-23,1685910.53,82.51,3.789,129.5183333,8.257,126512
10,2011-09-30,1627707.31,82.27,3.877,129.6060667,8.257,126512
10,2011-10-07,1788227.6,75.01,3.827,129.6938,7.874,126512
10,2011-10-14,1704753.02,70.27,3.698,129.7706452,7.874,126512
10,2011-10-21,1745928.56,77.91,3.842,129.7821613,7.874,126512
10,2011-10-28,1771792.97,72.79,3.843,129.7936774,7.874,126512
10,2011-11-04,1904438.59,68.57,3.828,129.8051935,7.874,126512
10,2011-11-11,2076570.84,55.28,3.677,129.8167097,7.874,126512
10,2011-11-18,1869087.85,58.97,3.669,129.8268333,7.874,126512
10,2011-11-25,2950198.64,60.68,3.76,129.8364,7.874,126512
10,2011-12-02,2068097.18,57.29,3.701,129.8459667,7.874,126512
10,2011-12-09,2429310.9,42.58,3.644,129.8555333,7.874,126512
10,2011-12-16,2555031.18,50.53,3.489,129.8980645,7.874,126512
10,2011-12-23,3487986.89,48.36,3.541,129.9845484,7.874,126512
10,2011-12-30,1930690.37,48.92,3.428,130.0710323,7.874,126512
10,2012-01-06,1683401.78,59.85,3.443,130.1575161,7.545,126512
10,2012-01-13,1711562.73,51.0,3.477,130.244,7.545,126512
10,2012-01-20,1675562.94,54.51,3.66,130.2792258,7.545,126512
10,2012-01-27,1632406.0,53.59,3.675,130.3144516,7.545,126512
10,2012-02-03,1867403.01,56.85,3.543,130.3496774,7.545,126512
10,2012-02-10,2218595.8,55.73,3.722,130.3849032,7.545,126512
10,2012-02-17,2168709.76,54.12,3.781,130.4546207,7.545,126512
10,2012-02-24,2039415.74,56.02,3.95,130.5502069,7.545,126512
10,2012-03-02,1990371.02,57.62,3.882,130.6457931,7.545,126512
10,2012-03-09,1917483.1,57.65,3.963,130.7413793,7.545,126512
10,2012-03-16,1930814.66,62.11,4.273,130.8261935,7.545,126512
10,2012-03-23,1837457.69,56.54,4.288,130.8966452,7.545,126512
10,2012-03-30,1815760.42,67.92,4.294,130.9670968,7.545,126512
10,2012-04-06,2163384.17,65.99,4.282,131.0375484,7.382,126512
10,2012-04-13,1974687.51,70.28,4.254,131.108,7.382,126512
11,2010-02-05,1528008.64,46.04,2.572,214.4248812,7.368,207499
11,2010-02-12,1574684.08,48.01,2.548,214.5747916,7.368,207499
11,2010-02-19,1503298.7,48.3,2.514,214.6198868,7.368,207499
11,2010-02-26,1336404.65,52.79,2.561,214.6475127,7.368,207499
11,2010-03-05,1426622.65,53.96,2.625,214.6751386,7.368,207499
11,2010-03-12,1331883.16,64.1,2.667,214.7027646,7.368,207499
11,2010-03-19,1364207.0,61.51,2.72,214.5301219,7.368,207499
11,2010-03-26,1245624.27,58.09,2.732,214.3241011,7.368,207499
11,2010-04-02,1446210.26,66.16,2.719,214.1180803,7.343,207499
11,2010-04-09,1470308.32,69.57,2.77,213.9120595,7.343,207499
11,2010-04-16,1323243.35,67.81,2.808,213.7726889,7.343,207499
11,2010-04-23,1283766.55,68.37,2.795,213.7221852,7.343,207499
11,2010-04-30,1239766.89,71.13,2.78,213.6716815,7.343,207499
11,2010-05-07,1312329.78,75.57,2.835,213.6211778,7.343,207499
11,2010-05-14,1266796.13,77.64,2.854,213.6196139,7.343,207499
11,2010-05-21,1271646.62,76.97,2.826,213.9116886,7.343,207499
11,2010-05-28,1264272.52,79.69,2.759,214.2037634,7.343,207499
11,2010-06-04,1396322.19,79.66,2.705,214.4958382,7.343,207499
11,2010-06-11,1339570.85,82.81,2.668,214.787913,7.343,207499
11,2010-06-18,1336522.92,84.13,2.637,214.7858259,7.343,207499
11,2010-06-25,1262025.08,84.5,2.653,214.6660741,7.343,207499
11,2010-07-02,1302600.14,83.09,2.669,214.5463222,7.346,207499
11,2010-07-09,1280156.47,83.01,2.642,214.4265704,7.346,207499
11,2010-07-16,1290609.54,84.9,2.623,214.4176476,7.346,207499
11,2010-07-23,1244390.03,84.57,2.608,214.5564968,7.346,207499
11,2010-07-30,1250178.89,83.26,2.64,214.695346,7.346,207499
11,2010-08-06,1369634.92,86.54,2.627,214.8341952,7.346,207499
11,2010-08-13,1384339.1,87.73,2.692,214.9730444,7.346,207499
11,2010-08-20,1430192.37,88.93,2.664,214.9314191,7.346,207499
11,2010-08-27,1311263.07,87.7,2.619,214.8897938,7.346,207499
11,2010-09-03,1303914.27,84.94,2.577,214.8481685,7.346,207499
