Region,DMZ,Date,Weekly_Sales
8,719,1/6/12,2242.37
8,719,8/6/12,2708.05
8,719,15/6/12,2328.51
8,719,22/6/12,2362.75
8,719,29/6/12,2398.6
8,719,6/7/12,2450.82
8,719,13/7/12,3052.9
8,719,20/7/12,2873.99
8,719,27/7/12,2227.64
8,719,3/8/12,2018.01
8,719,10/8/12,2135.32
8,719,17/8/12,2442.01
8,719,24/8/12,3062.13
8,719,31/8/12,2620.14
8,719,7/9/12,2092.48
8,719,14/9/12,2232.21
8,719,21/9/12,2162.36
8,719,28/9/12,2182.55
8,719,5/10/12,2697.25
8,719,12/10/12,2819.59
8,719,19/10/12,2417.77
8,719,26/10/12,2778.68
8,720,5/2/10,3280.5
8,720,12/2/10,2792.5
8,720,19/2/10,3266.26
8,720,26/2/10,3372.44
8,720,5/3/10,2603.5
8,720,12/3/10,1946.44
8,720,19/3/10,2837.38
8,720,26/3/10,1825.94
8,720,2/4/10,2338
8,720,9/4/10,2480
8,720,16/4/10,2784.5
8,720,23/4/10,3067.92
8,720,30/4/10,2577.84
8,720,7/5/10,3029.64
8,720,14/5/10,2770.26
8,720,21/5/10,3114.88
8,720,28/5/10,2830.96
8,720,4/6/10,3114.78
8,720,11/6/10,3584.8
8,720,18/6/10,2583.88
8,720,25/6/10,2789.26
8,720,2/7/10,2927.32
8,720,9/7/10,2445.8
8,720,16/7/10,2713.4
8,720,23/7/10,2363.52
8,720,30/7/10,2556.46
8,720,6/8/10,2558.72
8,720,13/8/10,2554.26
8,720,20/8/10,2817.88
8,720,27/8/10,2997.42
8,720,3/9/10,2412.5
8,720,10/9/10,2039.38
8,720,17/9/10,2177
8,720,24/9/10,1760.96
8,720,1/10/10,2150.84
8,720,8/10/10,1762.8
8,720,15/10/10,1790.52
8,720,22/10/10,2000.5
8,720,29/10/10,2224.76
8,720,5/11/10,2203.34
8,720,12/11/10,2217
8,720,19/11/10,1749.42
8,720,26/11/10,2581.34
8,720,3/12/10,1896.38
8,720,10/12/10,2037.02
8,720,17/12/10,2077.46
8,720,24/12/10,3144
8,720,31/12/10,2619.88
8,720,7/1/11,1947.5
8,720,14/1/11,1281.46
8,720,21/1/11,1742.36
8,720,28/1/11,1837.48
8,720,4/2/11,2175.86
8,720,11/2/11,2873.84
8,720,18/2/11,3356.5
8,720,25/2/11,2699.16
8,720,4/3/11,2220.62
8,720,11/3/11,2570.32
8,720,18/3/11,3270.64
8,720,25/3/11,2757.12
8,720,1/4/11,2531.32
8,720,8/4/11,2452.18
8,720,15/4/11,2436.1
8,720,22/4/11,2398.48
8,720,29/4/11,1797.26
8,720,6/5/11,3105.92
8,720,13/5/11,2615.3
8,720,20/5/11,2688.52
8,720,27/5/11,2738.37
8,720,3/6/11,2346.35
8,720,10/6/11,2135.02
8,720,17/6/11,2021.5
8,720,24/6/11,2377.32
8,720,1/7/11,2084.12
8,720,8/7/11,2613
8,720,15/7/11,2062.56
8,720,22/7/11,2281.48
8,720,29/7/11,2053.56
8,720,5/8/11,2417.56
8,720,12/8/11,2534.58
8,720,19/8/11,2269.2
8,720,26/8/11,2996.58
8,720,2/9/11,2327.3
8,720,9/9/11,1540.86
8,720,16/9/11,1796.84
8,720,23/9/11,1343.6
8,720,30/9/11,1887.44
8,720,7/10/11,2063.72
8,720,14/10/11,2127.18
8,720,21/10/11,1832.28
8,720,28/10/11,1884.04
8,720,4/11/11,2083.54
8,720,11/11/11,1968
8,720,18/11/11,1396.42
8,720,25/11/11,1899.05
8,720,2/12/11,1596.08
8,720,9/12/11,2108.35
8,720,16/12/11,1822.12
8,720,23/12/11,2428.92
8,720,30/12/11,1614.1
8,720,6/1/12,1673.82
8,720,13/1/12,1688.06
8,720,20/1/12,1842.2
8,720,27/1/12,1954.18
8,720,3/2/12,2488.68
8,720,10/2/12,3171.44
8,720,17/2/12,2882.4
8,720,24/2/12,2208.42
8,720,2/3/12,2370.66
8,720,9/3/12,2525.16
8,720,16/3/12,2417.72
8,720,23/3/12,2778.78
8,720,30/3/12,2689.98
8,720,6/4/12,2801.48
8,720,13/4/12,2397.1
8,720,20/4/12,1830.54
8,720,27/4/12,2029.3
8,720,4/5/12,2489.48
8,720,11/5/12,2039.22
8,720,18/5/12,2672.74
8,720,25/5/12,2106.48
8,720,1/6/12,2066.1
8,720,8/6/12,2759.22
8,720,15/6/12,2481.88
8,720,22/6/12,2907.52
8,720,29/6/12,2507.78
8,720,6/7/12,2208.64
8,720,13/7/12,2003.18
8,720,20/7/12,2108.56
8,720,27/7/12,2312.6
8,720,3/8/12,1779.52
8,720,10/8/12,2433.64
8,720,17/8/12,2548.54
8,720,24/8/12,2816.44
8,720,31/8/12,2558
8,720,7/9/12,2082.52
8,720,14/9/12,1902.58
8,720,21/9/12,1536.14
8,720,28/9/12,2120.14
8,720,5/10/12,1746.6
8,720,12/10/12,1374.98
8,720,19/10/12,1684.78
8,720,26/10/12,1764.7
8,721,5/2/10,2136.18
8,721,12/2/10,1625
8,721,19/2/10,1353
8,721,26/2/10,1205
8,721,5/3/10,1387.96
8,721,12/3/10,1098.92
8,721,19/3/10,869
8,721,26/3/10,859.5
8,721,2/4/10,682
8,721,9/4/10,759
8,721,16/4/10,1546.73
8,721,23/4/10,841.84
8,721,30/4/10,942.22
8,721,7/5/10,1209.88
8,721,14/5/10,1129.42
8,721,21/5/10,700.42
8,721,28/5/10,728.84
8,721,4/6/10,830
8,721,11/6/10,700.5
8,721,18/6/10,746
8,721,25/6/10,742.46
8,721,2/7/10,907.22
8,721,9/7/10,1414.18
8,721,16/7/10,977.96
8,721,23/7/10,1115.96
8,721,30/7/10,1554.67
8,721,6/8/10,2232.17
8,721,13/8/10,2817.97
8,721,20/8/10,4878
8,721,27/8/10,5034.68
8,721,3/9/10,2420.46
8,721,10/9/10,1301.92
8,721,17/9/10,1022.74
8,721,24/9/10,867.92
8,721,1/10/10,1123.46
8,721,8/10/10,1198
8,721,15/10/10,816.46
8,721,22/10/10,1152.01
8,721,29/10/10,920.3
8,721,5/11/10,1105.51
8,721,12/11/10,1438.95
8,721,19/11/10,1335.8
8,721,26/11/10,1767.8
8,721,3/12/10,1762.3
8,721,10/12/10,1989.95
8,721,17/12/10,2597.31
8,721,24/12/10,3472.09
8,721,31/12/10,1014.7
8,721,7/1/11,1178.1
8,721,14/1/11,1459.51
8,721,21/1/11,1020.68
8,721,28/1/11,969.24
8,721,4/2/11,2143.3
8,721,11/2/11,1526.99
8,721,18/2/11,1187.28
8,721,25/2/11,1301.1
8,721,4/3/11,1044.46
8,721,11/3/11,959.6
8,721,18/3/11,1023.7
8,721,25/3/11,752.79
8,721,1/4/11,856.6
8,721,8/4/11,568.01
8,721,15/4/11,672.66
8,721,22/4/11,605.16
8,721,29/4/11,907.3
8,721,6/5/11,798.39
8,721,13/5/11,834.32
8,721,20/5/11,606.32
8,721,27/5/11,603.6
8,721,3/6/11,823.36
8,721,10/6/11,753.6
8,721,17/6/11,862.55
8,721,24/6/11,664.76
8,721,1/7/11,631.93
8,721,8/7/11,845.44
8,721,15/7/11,1156.21
8,721,22/7/11,1396.62
8,721,29/7/11,2030.88
8,721,5/8/11,2725.59
8,721,12/8/11,3357.27
8,721,19/8/11,4229.67
8,721,26/8/11,4652.12
8,721,2/9/11,2011.57
8,721,9/9/11,805.94
8,721,16/9/11,1348.16
8,721,23/9/11,865.41
8,721,30/9/11,935.08
8,721,7/10/11,1151.81
8,721,14/10/11,1021.25
8,721,21/10/11,1070.1
8,721,28/10/11,1822.81
8,721,4/11/11,1661.95
8,721,11/11/11,1443.94
8,721,18/11/11,914.29
8,721,25/11/11,1137.91
8,721,2/12/11,2591.05
8,721,9/12/11,3595.46
8,721,16/12/11,2891.4
8,721,23/12/11,4459.52
8,721,30/12/11,1696.51
8,721,6/1/12,663.76
8,721,13/1/12,696.68
8,721,20/1/12,787.38
8,721,27/1/12,726.04
8,721,3/2/12,825.86
8,721,10/2/12,906.61
8,721,17/2/12,1048.56
8,721,24/2/12,700.33
8,721,2/3/12,960.4
8,721,9/3/12,1093.65
8,721,16/3/12,881.5
8,721,23/3/12,956.14
8,721,30/3/12,670.42
8,721,6/4/12,714.54
8,721,13/4/12,648.6
8,721,20/4/12,823.38
8,721,27/4/12,768.55
8,721,4/5/12,933.48
8,721,11/5/12,814.9
8,721,18/5/12,1253.35
8,721,25/5/12,756.81
8,721,1/6/12,561.31
8,721,8/6/12,998.18
8,721,15/6/12,907.97
8,721,22/6/12,947.34
8,721,29/6/12,988.06
8,721,6/7/12,872.37
8,721,13/7/12,1103.97
8,721,20/7/12,1697.78
8,721,27/7/12,1673.33
8,721,3/8/12,2074.02
8,721,10/8/12,2623.01
8,721,17/8/12,2697.53
8,721,24/8/12,4595.05
8,721,31/8/12,3862
8,721,7/9/12,933.01
8,721,14/9/12,1780.05
8,721,21/9/12,1235.99
8,721,28/9/12,1570.54
8,721,5/10/12,1937.45
8,721,12/10/12,1971.49
8,721,19/10/12,1143.48
8,721,26/10/12,1732.55
8,722,5/2/10,8699.85
8,722,12/2/10,9994.99
8,722,19/2/10,14227.62
8,722,26/2/10,4635.81
8,722,5/3/10,5890.47
8,722,12/3/10,4527.76
8,722,19/3/10,5256.02
8,722,26/3/10,3410.39
8,722,2/4/10,5565.51
8,722,9/4/10,4330.44
8,722,16/4/10,4898.98
8,722,23/4/10,4389.52
8,722,30/4/10,3447.03
8,722,7/5/10,7785.92
8,722,14/5/10,11119.68
8,722,21/5/10,3096.41
8,722,28/5/10,5216.59
8,722,4/6/10,5727.16
8,722,11/6/10,5267.96
8,722,18/6/10,3599.7
8,722,25/6/10,4581.05
8,722,2/7/10,4146.81
8,722,9/7/10,4228.96
8,722,16/7/10,3928.7
8,722,23/7/10,3700.31
8,722,30/7/10,5307.59
8,722,6/8/10,4468.66
8,722,13/8/10,4499.79
8,722,20/8/10,4079.29
8,722,27/8/10,5174.33
8,722,3/9/10,5224.29
8,722,10/9/10,4687.92
8,722,17/9/10,4575.7
8,722,24/9/10,5325.88
8,722,1/10/10,4794.02
8,722,8/10/10,4617.94
8,722,15/10/10,4872.98
8,722,22/10/10,4076.12
8,722,29/10/10,4511.86
8,722,5/11/10,5036.45
8,722,12/11/10,6630.3
8,722,19/11/10,5567.6
8,722,26/11/10,6721.29
8,722,3/12/10,7381.87
8,722,10/12/10,11159.04
8,722,17/12/10,17657.79
8,722,24/12/10,28022.02
8,722,31/12/10,5153.29
8,722,7/1/11,4434.25
8,722,14/1/11,3225.5
8,722,21/1/11,3073.7
8,722,28/1/11,4120.4
8,722,4/2/11,4163.25
8,722,11/2/11,8529.7
8,722,18/2/11,16253.38
8,722,25/2/11,6928.18
8,722,4/3/11,4248.64
8,722,11/3/11,5810.31
8,722,18/3/11,4911.17
8,722,25/3/11,4106
8,722,1/4/11,4277.9
8,722,8/4/11,6240.97
8,722,15/4/11,4156.08
8,722,22/4/11,5923.26
8,722,29/4/11,3834.15
8,722,6/5/11,8069.4
8,722,13/5/11,12391.15
8,722,20/5/11,5314.97
8,722,27/5/11,6119.8
8,722,3/6/11,4367.19
8,722,10/6/11,5017.1
8,722,17/6/11,5228.15
8,722,24/6/11,4926.09
8,722,1/7/11,4927.16
8,722,8/7/11,4785.68
8,722,15/7/11,3739.91
8,722,22/7/11,4954.18
8,722,29/7/11,3977.74
8,722,5/8/11,5306.25
8,722,12/8/11,4905.29
8,722,19/8/11,4094.76
8,722,26/8/11,4515.46
8,722,2/9/11,3973.04
8,722,9/9/11,4610.78
8,722,16/9/11,4453.98
8,722,23/9/11,4132.47
8,722,30/9/11,5243.76
8,722,7/10/11,4608.58
8,722,14/10/11,4420.28
8,722,21/10/11,3987.33
8,722,28/10/11,4121.24
8,722,4/11/11,4632.47
8,722,11/11/11,4623.67
8,722,18/11/11,5170.7
8,722,25/11/11,7388.2
8,722,2/12/11,6322.67
8,722,9/12/11,8303.43
8,722,16/12/11,13228.11
8,722,23/12/11,24739.07
8,722,30/12/11,10006.98
8,722,6/1/12,3707.05
8,722,13/1/12,3133.34
8,722,20/1/12,4142.74
8,722,27/1/12,3928.92
8,722,3/2/12,4888.79
8,722,10/2/12,8655.65
8,722,17/2/12,19360.95
8,722,24/2/12,4516.87
8,722,2/3/12,4847.01
8,722,9/3/12,5498.46
8,722,16/3/12,4380.34
8,722,23/3/12,4464.95
8,722,30/3/12,4035.54
8,722,6/4/12,4854.71
8,722,13/4/12,3698.25
8,722,20/4/12,4627.5
8,722,27/4/12,4483.13
8,722,4/5/12,5058.62
8,722,11/5/12,7492.22
8,722,18/5/12,12869.49
8,722,25/5/12,4243.15
8,722,1/6/12,3679.45
8,722,8/6/12,3942.26
8,722,15/6/12,5643.21
8,722,22/6/12,4866.49
8,722,29/6/12,5815.91
8,722,6/7/12,5255.16
8,722,13/7/12,4059.91
8,722,20/7/12,5779.28
8,722,27/7/12,3377.05
8,722,3/8/12,4307.81
8,722,10/8/12,4296.28
8,722,17/8/12,4215.86
8,722,24/8/12,4113.74
8,722,31/8/12,4411.45
8,722,7/9/12,3554.57
8,722,14/9/12,2760.09
8,722,21/9/12,4065.78
8,722,28/9/12,3959.7
8,722,5/10/12,4459.3
8,722,12/10/12,4538.78
8,722,19/10/12,4662.19
8,722,26/10/12,3790.65
8,723,5/2/10,6589.92
8,723,12/2/10,7113.04
8,723,19/2/10,5798.14
8,723,26/2/10,4488.85
8,723,5/3/10,4847.65
8,723,12/3/10,4408.88
8,723,19/3/10,4971.14
8,723,26/3/10,3835.04
8,723,2/4/10,6225.64
8,723,9/4/10,5519.46
8,723,16/4/10,4618.35
8,723,23/4/10,4764.65
8,723,30/4/10,3555.33
8,723,7/5/10,3841.52
8,723,14/5/10,3974
8,723,21/5/10,4719.75
8,723,28/5/10,5308.75
8,723,4/6/10,5790.25
8,723,11/6/10,3684.5
8,723,18/6/10,3548
8,723,25/6/10,3841.5
8,723,2/7/10,4072
8,723,9/7/10,3642.25
8,723,16/7/10,3516.75
8,723,23/7/10,3385
8,723,30/7/10,4200.75
8,723,6/8/10,6764.26
8,723,13/8/10,6747.41
8,723,20/8/10,9750.66
8,723,27/8/10,9047.57
8,723,3/9/10,3658.27
8,723,10/9/10,3508.78
8,723,17/9/10,3484.83
8,723,24/9/10,3047.59
8,723,1/10/10,3280
8,723,8/10/10,3921.85
8,723,15/10/10,3042.65
8,723,22/10/10,3929.67
8,723,29/10/10,5328.58
8,723,5/11/10,5096.37
8,723,12/11/10,5498.74
8,723,19/11/10,5064.89
8,723,26/11/10,9167.69
8,723,3/12/10,6711.49
8,723,10/12/10,7917.06
8,723,17/12/10,9958.57
8,723,24/12/10,12018
8,723,31/12/10,2983.81
8,723,7/1/11,3401.94
8,723,14/1/11,2840.11
8,723,21/1/11,3213.9
8,723,28/1/11,3001.94
8,723,4/2/11,4706.88
8,723,11/2/11,4534.52
8,723,18/2/11,5918.78
8,723,25/2/11,4809.09
8,723,4/3/11,4475.36
8,723,11/3/11,4598.56
8,723,18/3/11,3470.23
8,723,25/3/11,3548.16
8,723,1/4/11,4095.02
8,723,8/4/11,3420.39
8,723,15/4/11,3927.2
8,723,22/4/11,5174.33
8,723,29/4/11,4025.7
8,723,6/5/11,2686.46
8,723,13/5/11,3209.12
8,723,20/5/11,3315.57
8,723,27/5/11,4380.52
8,723,3/6/11,5088.29
8,723,10/6/11,4476.5
8,723,17/6/11,4282.68
8,723,24/6/11,4478.61
8,723,1/7/11,4511.42
8,723,8/7/11,4370.74
8,723,15/7/11,3459.25
8,723,22/7/11,4340.67
8,723,29/7/11,4251.01
8,723,5/8/11,5305.07
8,723,12/8/11,7570.59
8,723,19/8/11,9693.85
8,723,26/8/11,8464.86
8,723,2/9/11,3685.03
8,723,9/9/11,3849.34
8,723,16/9/11,4510.99
8,723,23/9/11,3315.76
8,723,30/9/11,3148.25
8,723,7/10/11,4035.53
8,723,14/10/11,4225.88
8,723,21/10/11,4903.39
8,723,28/10/11,5343.74
8,723,4/11/11,5312.65
8,723,11/11/11,4244.08
8,723,18/11/11,5139.21
8,723,25/11/11,9063.64
8,723,2/12/11,5895.67
8,723,9/12/11,8220.88
8,723,16/12/11,8504.66
8,723,23/12/11,12565.34
8,723,30/12/11,3568
8,723,6/1/12,3109.14
8,723,13/1/12,2731.27
8,723,20/1/12,2256.61
8,723,27/1/12,2707.3
8,723,3/2/12,5193.43
8,723,10/2/12,6276.51
8,723,17/2/12,4630.16
8,723,24/2/12,4761.05
8,723,2/3/12,5237.05
8,723,9/3/12,4504.97
8,723,16/3/12,4868.93
8,723,23/3/12,4780.3
8,723,30/3/12,4770.96
8,723,6/4/12,6235.78
8,723,13/4/12,3834.93
8,723,20/4/12,4163.57
8,723,27/4/12,3867.65
8,723,4/5/12,5201.83
8,723,11/5/12,3856.63
8,723,18/5/12,3938.72
8,723,25/5/12,4881.05
8,723,1/6/12,4116.87
8,723,8/6/12,4887.23
8,723,15/6/12,4641.85
8,723,22/6/12,4205.8
8,723,29/6/12,3755.11
8,723,6/7/12,4912.86
8,723,13/7/12,5686.44
8,723,20/7/12,5941.64
8,723,27/7/12,6887.86
8,723,3/8/12,7730
8,723,10/8/12,8631.72
8,723,17/8/12,11006.06
8,723,24/8/12,11547.44
8,723,31/8/12,9198.3
8,723,7/9/12,4401.87
8,723,14/9/12,4778.13
8,723,21/9/12,3839.61
8,723,28/9/12,5201.52
8,723,5/10/12,7183.88
8,723,12/10/12,7038.04
8,723,19/10/12,4969.91
8,723,26/10/12,6325.97
8,724,5/2/10,12029.75
8,724,12/2/10,10613.33
8,724,19/2/10,11209.83
8,724,26/2/10,10263
8,724,5/3/10,10462.5
8,724,12/3/10,9144
8,724,19/3/10,7923.1
8,724,26/3/10,6558
8,724,2/4/10,9451
8,724,9/4/10,9254.1
8,724,16/4/10,8651
8,724,23/4/10,8499.17
8,724,30/4/10,6734
8,724,7/5/10,9058.5
8,724,14/5/10,9245
8,724,21/5/10,8281
8,724,28/5/10,10077.5
8,724,4/6/10,12061.5
8,724,11/6/10,10265.5
8,724,18/6/10,9725.5
8,724,25/6/10,8452
8,724,2/7/10,8006.5
8,724,9/7/10,6231
8,724,16/7/10,6561
8,724,23/7/10,7142.5
8,724,30/7/10,6352
8,724,6/8/10,6900.5
8,724,13/8/10,7414.5
8,724,20/8/10,8723
8,724,27/8/10,9518
8,724,3/9/10,8056.08
8,724,10/9/10,5541.5
8,724,17/9/10,7253.5
8,724,24/9/10,5778.5
8,724,1/10/10,6408
8,724,8/10/10,7392.5
8,724,15/10/10,6615
8,724,22/10/10,7608.5
8,724,29/10/10,10103
8,724,5/11/10,9257.5
8,724,12/11/10,9204.63
8,724,19/11/10,10630.4
8,724,26/11/10,13568
8,724,3/12/10,8851
8,724,10/12/10,10489.5
8,724,17/12/10,13369
8,724,24/12/10,15502
8,724,31/12/10,9062.12
8,724,7/1/11,8004.51
8,724,14/1/11,7744.5
8,724,21/1/11,7131
8,724,28/1/11,6531.03
8,724,4/2/11,8680.25
8,724,11/2/11,10201.53
8,724,18/2/11,11300.55
8,724,25/2/11,9368.09
8,724,4/3/11,9529.07
8,724,11/3/11,9230.4
8,724,18/3/11,9535
8,724,25/3/11,8478.55
8,724,1/4/11,8714.41
8,724,8/4/11,9184.8
8,724,15/4/11,8119.96
8,724,22/4/11,9766.62
8,724,29/4/11,7589.08
8,724,6/5/11,7272.48
8,724,13/5/11,8583.44
8,724,20/5/11,7034.91
8,724,27/5/11,10731.06
8,724,3/6/11,10159.3
8,724,10/6/11,10373.97
8,724,17/6/11,9918.52
8,724,24/6/11,8903.27
8,724,1/7/11,9652.64
8,724,8/7/11,8941.48
8,724,15/7/11,6459.73
8,724,22/7/11,7163.26
8,724,29/7/11,6475.03
8,724,5/8/11,7225.73
8,724,12/8/11,7814.48
8,724,19/8/11,7250.56
8,724,26/8/11,9243.49
8,724,2/9/11,6906.77
8,724,9/9/11,6249.58
8,724,16/9/11,7097.01
8,724,23/9/11,5819.67
8,724,30/9/11,6516.91
8,724,7/10/11,6899.23
8,724,14/10/11,6731.39
8,724,21/10/11,7302.82
8,724,28/10/11,7269.01
8,724,4/11/11,8660.32
8,724,11/11/11,8564.88
8,724,18/11/11,6964.85
8,724,25/11/11,9429.41
8,724,2/12/11,7784.69
8,724,9/12/11,8860.26
8,724,16/12/11,7712.23
8,724,23/12/11,11688.05
8,724,30/12/11,6013.93
8,724,6/1/12,6101.78
8,724,13/1/12,5887.15
8,724,20/1/12,5987.63
8,724,27/1/12,6038.41
8,724,3/2/12,6366.97
8,724,10/2/12,7735.15
8,724,17/2/12,8096.56
8,724,24/2/12,8180.12
8,724,2/3/12,10130.8
8,724,9/3/12,8809.84
8,724,16/3/12,10554.88
8,724,23/3/12,7600.5
8,724,30/3/12,8566.01
8,724,6/4/12,9504.93
8,724,13/4/12,8309.64
8,724,20/4/12,7471.78
8,724,27/4/12,8760.19
8,724,4/5/12,9856.73
8,724,11/5/12,8639.77
8,724,18/5/12,8868.88
8,724,25/5/12,9537.85
8,724,1/6/12,8789.11
8,724,8/6/12,8919.93
8,724,15/6/12,8867.43
8,724,22/6/12,8721.99
8,724,29/6/12,8657.16
8,724,6/7/12,9413.61
8,724,13/7/12,7062.12
8,724,20/7/12,7430.82
8,724,27/7/12,6357.31
8,724,3/8/12,6336.48
8,724,10/8/12,7082.62
8,724,17/8/12,6215.56
8,724,24/8/12,8172.08
8,724,31/8/12,8679.01
8,724,7/9/12,6147.03
8,724,14/9/12,7121.19
8,724,21/9/12,6697.54
8,724,28/9/12,7089.69
8,724,5/10/12,7001.43
8,724,12/10/12,9180.05
8,724,19/10/12,6906.75
8,724,26/10/12,7032.21
8,725,5/2/10,2066
8,725,12/2/10,1794
8,725,19/2/10,2460
8,725,26/2/10,1654
8,725,5/3/10,1876
8,725,12/3/10,1783
8,725,19/3/10,1728
8,725,26/3/10,1666
8,725,2/4/10,3035
8,725,9/4/10,2693
8,725,16/4/10,1421
8,725,23/4/10,1505
8,725,30/4/10,1981
8,725,7/5/10,2296
8,725,14/5/10,2617
8,725,21/5/10,2230
8,725,28/5/10,2362
8,725,4/6/10,2712.5
8,725,11/6/10,2303
8,725,18/6/10,2201
8,725,25/6/10,1748
8,725,2/7/10,1691
8,725,9/7/10,1953
8,725,16/7/10,1450.5
8,725,23/7/10,1621
8,725,30/7/10,1443
8,725,6/8/10,1759
8,725,13/8/10,1468
8,725,20/8/10,1862
8,725,27/8/10,2423
8,725,3/9/10,1515
8,725,10/9/10,1163
8,725,17/9/10,1521
8,725,24/9/10,975
8,725,1/10/10,1315
8,725,8/10/10,1596
8,725,15/10/10,1775
8,725,22/10/10,1671
8,725,29/10/10,1988
8,725,5/11/10,2232
8,725,12/11/10,2265
8,725,19/11/10,2652
8,725,26/11/10,1852
8,725,3/12/10,1844
8,725,10/12/10,1752
8,725,17/12/10,3071
8,725,24/12/10,3734
8,725,31/12/10,1463
8,725,7/1/11,1411
8,725,14/1/11,1306
8,725,21/1/11,1409
8,725,28/1/11,1351
8,725,4/2/11,2158.03
8,725,11/2/11,2347.06
8,725,18/2/11,2622.03
8,725,25/2/11,2790
8,725,4/3/11,2197
8,725,11/3/11,2751.5
8,725,18/3/11,2674
8,725,25/3/11,2291
8,725,1/4/11,1994
8,725,8/4/11,2631.06
8,725,15/4/11,2584
8,725,22/4/11,3066
8,725,29/4/11,2479
8,725,6/5/11,2524
8,725,13/5/11,2259
8,725,20/5/11,1444
8,725,27/5/11,2462
8,725,3/6/11,2324.1
8,725,10/6/11,2610
8,725,17/6/11,2461
8,725,24/6/11,2200
8,725,1/7/11,2514
8,725,8/7/11,2274.1
8,725,15/7/11,1333.08
8,725,22/7/11,1778.28
8,725,29/7/11,1212.56
8,725,5/8/11,1470.04
8,725,12/8/11,1697.16
8,725,19/8/11,1884.52
8,725,26/8/11,2140.77
8,725,2/9/11,2150.27
8,725,9/9/11,1546.38
8,725,16/9/11,1694.92
8,725,23/9/11,1322.5
8,725,30/9/11,1327.09
8,725,7/10/11,2028.5
8,725,14/10/11,1359.51
8,725,21/10/11,1926.2
8,725,28/10/11,1671.66
8,725,4/11/11,1852.02
8,725,11/11/11,1856.39
8,725,18/11/11,1636.03
8,725,25/11/11,2115.77
8,725,2/12/11,1725.3
8,725,9/12/11,1439.04
8,725,16/12/11,1596.36
8,725,23/12/11,3164.93
8,725,30/12/11,1337.25
8,725,6/1/12,1332.52
8,725,13/1/12,1380.54
8,725,20/1/12,1376.93
8,725,27/1/12,1454.56
8,725,3/2/12,1694
8,725,10/2/12,1706.35
8,725,17/2/12,1540.1
8,725,24/2/12,1592.65
8,725,2/3/12,1896.12
8,725,9/3/12,1520.29
8,725,16/3/12,1848.54
8,725,23/3/12,1592.23
8,725,30/3/12,2285.56
8,725,6/4/12,1726.87
8,725,13/4/12,1590.17
8,725,20/4/12,1571.02
8,725,27/4/12,2348.99
8,725,4/5/12,2503.29
8,725,11/5/12,2074.59
8,725,18/5/12,2185.53
8,725,25/5/12,2064.83
8,725,1/6/12,1791.38
8,725,8/6/12,1937.3
8,725,15/6/12,1666.68
8,725,22/6/12,2084.8
8,725,29/6/12,1951.47
8,725,6/7/12,2470.08
8,725,13/7/12,1331.25
8,725,20/7/12,1696.1
8,725,27/7/12,1504.34
8,725,3/8/12,1399.13
8,725,10/8/12,1168.16
8,725,17/8/12,1414.8
8,725,24/8/12,1485.37
8,725,31/8/12,1181.79
8,725,7/9/12,926.72
8,725,14/9/12,1284.51
8,725,21/9/12,1446.31
8,725,28/9/12,1187.55
8,725,5/10/12,1817.47
8,725,12/10/12,1264.56
8,725,19/10/12,1139.81
8,725,26/10/12,1600.57
8,726,5/2/10,185.5
8,726,12/2/10,498.5
8,726,19/2/10,278.5
8,726,26/2/10,252.5
8,726,5/3/10,172.5
8,726,12/3/10,801
8,726,19/3/10,979.5
8,726,26/3/10,304
8,726,2/4/10,905
8,726,9/4/10,909.5
8,726,16/4/10,824
8,726,23/4/10,516.5
8,726,30/4/10,864
8,726,7/5/10,992.5
8,726,14/5/10,903.5
8,726,21/5/10,869.5
8,726,28/5/10,1723
8,726,4/6/10,3762
8,726,11/6/10,2994
8,726,18/6/10,1262
8,726,25/6/10,1694
8,726,2/7/10,1858.5
8,726,9/7/10,885
8,726,16/7/10,601
8,726,23/7/10,796
8,726,30/7/10,871.5
8,726,6/8/10,669.5
8,726,13/8/10,342
8,726,20/8/10,398
8,726,27/8/10,349.5
8,726,3/9/10,346
8,726,10/9/10,412
8,726,17/9/10,335
8,726,24/9/10,147
8,726,1/10/10,196.5
8,726,8/10/10,433
8,726,15/10/10,513
8,726,22/10/10,864
8,726,29/10/10,920
8,726,5/11/10,925
8,726,12/11/10,1155.25
8,726,19/11/10,1396
8,726,26/11/10,990
8,726,3/12/10,1117
8,726,10/12/10,1224
8,726,17/12/10,1598
8,726,24/12/10,1958
8,726,31/12/10,733
8,726,7/1/11,933
8,726,14/1/11,1207.93
8,726,21/1/11,510
8,726,28/1/11,555
8,726,4/2/11,2308
8,726,11/2/11,537.5
8,726,18/2/11,426.5
8,726,25/2/11,538
8,726,4/3/11,328
8,726,11/3/11,845.5
8,726,18/3/11,1149.5
8,726,25/3/11,966
8,726,1/4/11,1162
8,726,8/4/11,829
8,726,15/4/11,583
8,726,22/4/11,781
8,726,29/4/11,1038
8,726,6/5/11,962
8,726,13/5/11,1049
8,726,20/5/11,970
8,726,27/5/11,2332
8,726,3/6/11,3308
8,726,10/6/11,3269
8,726,17/6/11,2764
8,726,24/6/11,2219
8,726,1/7/11,2945
8,726,8/7/11,1912
8,726,15/7/11,986
8,726,22/7/11,1027
8,726,29/7/11,577
8,726,5/8/11,273
8,726,12/8/11,171
8,726,19/8/11,153.91
8,726,26/8/11,247.73
8,726,2/9/11,247.67
