Region,Date,Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment,Type,Size
7,8/7/11,761793.94,59.08,3.54,193.1878448,8.622,B,70713
7,15/7/11,642748.21,54.37,3.532,193.3125484,8.622,B,70713
7,22/7/11,688043.96,56.22,3.545,193.5120367,8.622,B,70713
7,29/7/11,653382.62,56.66,3.547,193.711525,8.622,B,70713
7,5/8/11,695392.84,55.91,3.554,193.9110133,8.622,B,70713
7,12/8/11,670670.46,54.56,3.542,194.1105017,8.622,B,70713
7,19/8/11,645156.21,56.06,3.499,194.2500634,8.622,B,70713
7,26/8/11,629994.47,57.6,3.485,194.3796374,8.622,B,70713
7,2/9/11,592355.24,53.4,3.511,194.5092113,8.622,B,70713
7,9/9/11,613135.23,45.61,3.566,194.6387853,8.622,B,70713
7,16/9/11,558981.45,43.67,3.596,194.7419707,8.622,B,70713
7,23/9/11,536144.81,43.67,3.581,194.8099713,8.622,B,70713
7,30/9/11,488880.26,47.34,3.538,194.8779718,8.622,B,70713
7,7/10/11,525866.36,40.65,3.498,194.9459724,8.513,B,70713
7,14/10/11,501959.19,32.65,3.491,195.0261012,8.513,B,70713
7,21/10/11,558691.43,37.49,3.548,195.1789994,8.513,B,70713
7,28/10/11,527339.52,28.82,3.55,195.3318977,8.513,B,70713
7,4/11/11,564536.01,23.41,3.527,195.4847959,8.513,B,70713
7,11/11/11,556015.59,19.53,3.505,195.6376941,8.513,B,70713
7,18/11/11,539826.56,29.53,3.479,195.7184713,8.513,B,70713
7,25/11/11,949075.87,27.6,3.424,195.7704,8.513,B,70713
7,2/12/11,591907.88,20.38,3.378,195.8223287,8.513,B,70713
7,9/12/11,653845.45,11.17,3.331,195.8742575,8.513,B,70713
7,16/12/11,720242.19,15.2,3.266,195.9841685,8.513,B,70713
7,23/12/11,1059715.27,12.19,3.173,196.1713893,8.513,B,70713
7,30/12/11,815915.52,15.56,3.119,196.3586101,8.513,B,70713
7,6/1/12,713117.66,18.67,3.095,196.5458309,8.256,B,70713
7,13/1/12,593875.46,7.46,3.077,196.7330517,8.256,B,70713
7,20/1/12,578002.85,27.41,3.055,196.7796652,8.256,B,70713
7,27/1/12,541037.98,26.9,3.038,196.8262786,8.256,B,70713
7,3/2/12,580453.32,22.2,3.031,196.8728921,8.256,B,70713
7,10/2/12,563460.77,18.79,3.103,196.9195056,8.256,B,70713
7,17/2/12,620908.18,27.03,3.113,196.9432711,8.256,B,70713
7,24/2/12,603041.14,24.41,3.129,196.9499007,8.256,B,70713
7,2/3/12,551058.13,21.64,3.191,196.9565303,8.256,B,70713
7,9/3/12,579166.5,30.1,3.286,196.9631599,8.256,B,70713
7,16/3/12,669205.73,37.29,3.486,197.0457208,8.256,B,70713
7,23/3/12,615997.29,35.06,3.664,197.2295234,8.256,B,70713
7,30/3/12,583322.2,44.99,3.75,197.4133259,8.256,B,70713
7,6/4/12,621425.98,44.29,3.854,197.5971285,8.09,B,70713
7,13/4/12,517420.23,41.43,3.901,197.780931,8.09,B,70713
8,5/2/10,1004137.09,34.14,2.572,214.4714512,6.299,A,155078
8,12/2/10,994801.4,33.34,2.548,214.6214189,6.299,A,155078
8,19/2/10,963960.37,39.1,2.514,214.6664878,6.299,A,155078
8,26/2/10,847592.11,37.91,2.561,214.6940735,6.299,A,155078
8,5/3/10,881503.95,45.64,2.625,214.7216592,6.299,A,155078
8,12/3/10,860336.16,49.76,2.667,214.7492449,6.299,A,155078
8,19/3/10,839911,47.26,2.72,214.5764954,6.299,A,155078
8,26/3/10,772539.12,46.51,2.732,214.3703567,6.299,A,155078
8,2/4/10,914500.91,60.18,2.719,214.164218,6.29,A,155078
8,9/4/10,916033.92,59.25,2.77,213.9580793,6.29,A,155078
8,16/4/10,882917.12,62.66,2.808,213.8186357,6.29,A,155078
8,23/4/10,850440.26,56.1,2.795,213.768119,6.29,A,155078
8,30/4/10,778672.64,61.01,2.78,213.7176024,6.29,A,155078
8,7/5/10,916820.96,62.68,2.835,213.6670857,6.29,A,155078
8,14/5/10,873337.84,61.35,2.854,213.6655355,6.29,A,155078
8,21/5/10,818333.21,66.03,2.826,213.9577839,6.29,A,155078
8,28/5/10,868041.56,74.71,2.759,214.2500323,6.29,A,155078
8,4/6/10,958225.41,75.71,2.705,214.5422806,6.29,A,155078
8,11/6/10,914835.86,82.21,2.668,214.834529,6.29,A,155078
8,18/6/10,869922.56,78.79,2.637,214.8324452,6.29,A,155078
8,25/6/10,814919.11,81.78,2.653,214.7126286,6.29,A,155078
8,2/7/10,852333.75,74.78,2.669,214.5928119,6.315,A,155078
8,9/7/10,845289.77,72.49,2.642,214.4729952,6.315,A,155078
8,16/7/10,848630.57,77.49,2.623,214.4640599,6.315,A,155078
8,23/7/10,785515.88,78.29,2.608,214.6029664,6.315,A,155078
8,30/7/10,787295.09,76.02,2.64,214.7418728,6.315,A,155078
8,6/8/10,893399.77,80.37,2.627,214.8807793,6.315,A,155078
8,13/8/10,867919.21,80.11,2.692,215.0196857,6.315,A,155078
8,20/8/10,870676.44,79.36,2.664,214.9779825,6.315,A,155078
8,27/8/10,888816.78,74.92,2.619,214.9362793,6.315,A,155078
8,3/9/10,899036.47,76.14,2.577,214.894576,6.315,A,155078
8,10/9/10,831425.2,74.34,2.565,214.8528728,6.315,A,155078
8,17/9/10,836707.85,75.32,2.582,214.8785562,6.315,A,155078
8,24/9/10,773725.08,72.21,2.624,214.9547795,6.315,A,155078
8,1/10/10,804105.49,68.7,2.603,215.0310029,6.433,A,155078
8,8/10/10,870349.86,62.94,2.633,215.1072262,6.433,A,155078
8,15/10/10,826546.96,62.59,2.72,215.1757,6.433,A,155078
8,22/10/10,836419.14,62.86,2.725,215.2248,6.433,A,155078
8,29/10/10,830756.76,57.93,2.716,215.2739,6.433,A,155078
8,5/11/10,927266.34,55.76,2.689,215.323,6.433,A,155078
8,12/11/10,911538.98,54.89,2.728,215.3721,6.433,A,155078
8,19/11/10,885608.04,43.86,2.771,215.2538714,6.433,A,155078
8,26/11/10,1261693.16,51.07,2.735,215.1077548,6.433,A,155078
8,3/12/10,952766.93,42.85,2.708,214.9616381,6.433,A,155078
8,10/12/10,1069061.63,42.47,2.843,214.8155214,6.433,A,155078
8,17/12/10,1220579.55,45.03,2.869,214.7510843,6.433,A,155078
8,24/12/10,1511641.09,45.67,2.886,214.7479069,6.433,A,155078
8,31/12/10,773586.49,41.47,2.943,214.7447295,6.433,A,155078
8,7/1/11,873065.23,35.77,2.976,214.7415521,6.262,A,155078
8,14/1/11,809646.66,31.62,2.983,214.7930991,6.262,A,155078
8,21/1/11,822668.23,42.06,3.016,215.1729926,6.262,A,155078
8,28/1/11,782256.66,39.26,3.01,215.5528862,6.262,A,155078
8,4/2/11,944594.78,24.48,2.989,215.9327797,6.262,A,155078
8,11/2/11,996147.39,28.26,3.022,216.3126733,6.262,A,155078
8,18/2/11,1065108.64,50.64,3.045,216.6310383,6.262,A,155078
8,25/2/11,917317.15,51.29,3.065,216.9247918,6.262,A,155078
8,4/3/11,935266.43,53.18,3.288,217.2185454,6.262,A,155078
8,11/3/11,900387.29,49.14,3.459,217.512299,6.262,A,155078
8,18/3/11,898289.14,56.68,3.488,217.7705442,6.262,A,155078
8,25/3/11,827968.36,59.74,3.473,218.0145862,6.262,A,155078
8,1/4/11,878762.3,49.86,3.524,218.2586281,6.297,A,155078
8,8/4/11,949825.83,65.62,3.622,218.50267,6.297,A,155078
8,15/4/11,908278.74,63.55,3.743,218.7262524,6.297,A,155078
8,22/4/11,937473.13,65.11,3.807,218.8986857,6.297,A,155078
8,29/4/11,855014.77,62.29,3.81,219.071119,6.297,A,155078
8,6/5/11,941457.34,58.92,3.906,219.2435524,6.297,A,155078
8,13/5/11,895763.41,72.96,3.899,219.4159857,6.297,A,155078
8,20/5/11,836049.89,65.54,3.907,219.1746922,6.297,A,155078
8,27/5/11,857939.41,73.14,3.786,218.9333986,6.297,A,155078
8,3/6/11,929222.16,82.05,3.699,218.6921051,6.297,A,155078
8,10/6/11,897309.41,82.21,3.648,218.4508115,6.297,A,155078
8,17/6/11,922048.41,84.73,3.637,218.4021448,6.297,A,155078
8,24/6/11,864881.24,83.94,3.594,218.4979481,6.297,A,155078
8,1/7/11,883683.35,87.26,3.524,218.5937514,6.425,A,155078
8,8/7/11,861965.12,83.57,3.48,218.6895548,6.425,A,155078
8,15/7/11,849925.37,84.26,3.575,218.7746217,6.425,A,155078
8,22/7/11,829902.42,85.46,3.651,218.8328475,6.425,A,155078
8,29/7/11,807082.19,86.46,3.682,218.8910733,6.425,A,155078
8,5/8/11,892393.77,85.15,3.684,218.9492991,6.425,A,155078
8,12/8/11,856796.1,86.05,3.638,219.0075249,6.425,A,155078
8,19/8/11,895066.5,82.92,3.554,219.0701968,6.425,A,155078
8,26/8/11,912542.82,84.69,3.523,219.1336097,6.425,A,155078
8,2/9/11,891387.14,84.77,3.533,219.1970226,6.425,A,155078
8,9/9/11,848358.09,69.01,3.546,219.2604355,6.425,A,155078
8,16/9/11,870971.82,69.09,3.526,219.4442443,6.425,A,155078
8,23/9/11,806444.29,68.72,3.467,219.788581,6.425,A,155078
8,30/9/11,809049.37,72.2,3.355,220.1329176,6.425,A,155078
8,7/10/11,929976.55,67.61,3.285,220.4772543,6.123,A,155078
8,14/10/11,863188.26,61.74,3.274,220.7960935,6.123,A,155078
8,21/10/11,905984.49,59.97,3.353,220.9619484,6.123,A,155078
8,28/10/11,876712.31,56.86,3.372,221.1278032,6.123,A,155078
8,4/11/11,947815.05,49.68,3.332,221.2936581,6.123,A,155078
8,11/11/11,917088.48,50.56,3.297,221.4595129,6.123,A,155078
8,18/11/11,897032.19,51.72,3.308,221.6911738,6.123,A,155078
8,25/11/11,1235163.86,49.61,3.236,221.9491571,6.123,A,155078
8,2/12/11,986601.46,40.82,3.172,222.2071405,6.123,A,155078
8,9/12/11,1051922.95,30.51,3.158,222.4651238,6.123,A,155078
8,16/12/11,1118163.94,39.79,3.159,222.6910959,6.123,A,155078
8,23/12/11,1462254.05,38.16,3.112,222.8743862,6.123,A,155078
8,30/12/11,858572.22,36.33,3.129,223.0576765,6.123,A,155078
8,6/1/12,872113.23,43.47,3.157,223.2409668,5.825,A,155078
8,13/1/12,817661.76,36.46,3.261,223.4242571,5.825,A,155078
8,20/1/12,813954.82,46.81,3.268,223.5188055,5.825,A,155078
8,27/1/12,778178.53,45.52,3.29,223.6133539,5.825,A,155078
8,3/2/12,927610.69,45.56,3.36,223.7079023,5.825,A,155078
8,10/2/12,1021400.42,35.71,3.409,223.8024507,5.825,A,155078
8,17/2/12,1096232.89,37.51,3.51,223.9658621,5.825,A,155078
8,24/2/12,928537.54,46.33,3.555,224.1809207,5.825,A,155078
8,2/3/12,952264.91,50.95,3.63,224.3959793,5.825,A,155078
8,9/3/12,960115.56,49.59,3.669,224.6110379,5.825,A,155078
8,16/3/12,921178.39,56.63,3.734,224.7657327,5.825,A,155078
8,23/3/12,874223.25,52.9,3.787,224.8399424,5.825,A,155078
8,30/3/12,905935.29,66.69,3.845,224.9141521,5.825,A,155078
8,6/4/12,1046816.59,62.18,3.891,224.9883618,5.679,A,155078
8,13/4/12,909989.45,65.19,3.891,225.0625714,5.679,A,155078
9,5/2/10,549505.55,38.01,2.572,214.6554591,6.415,B,125833
9,12/2/10,552677.48,37.08,2.548,214.8056534,6.415,B,125833
9,19/2/10,511327.9,43.06,2.514,214.8506185,6.415,B,125833
9,26/2/10,473773.27,43.83,2.561,214.8780453,6.415,B,125833
9,5/3/10,507297.88,48.43,2.625,214.9054721,6.415,B,125833
9,12/3/10,494145.8,55.76,2.667,214.932899,6.415,B,125833
9,19/3/10,485744.61,53.15,2.72,214.7597274,6.415,B,125833
9,26/3/10,484946.56,51.8,2.732,214.5531227,6.415,B,125833
9,2/4/10,545206.32,65.21,2.719,214.3465181,6.384,B,125833
9,9/4/10,529384.31,64.95,2.77,214.1399135,6.384,B,125833
9,16/4/10,485764.32,66.09,2.808,214.0001817,6.384,B,125833
9,23/4/10,488683.57,61.26,2.795,213.9496138,6.384,B,125833
9,30/4/10,491723.42,66.07,2.78,213.8990459,6.384,B,125833
9,7/5/10,526128.61,68.58,2.835,213.848478,6.384,B,125833
9,14/5/10,492792.8,70.53,2.854,213.8469819,6.384,B,125833
9,21/5/10,506274.94,71.5,2.826,214.1399162,6.384,B,125833
9,28/5/10,558143.53,77.12,2.759,214.4328505,6.384,B,125833
9,4/6/10,586061.46,79.65,2.705,214.7257848,6.384,B,125833
9,11/6/10,522715.68,83.75,2.668,215.0187191,6.384,B,125833
9,18/6/10,513073.87,82.99,2.637,215.0166484,6.384,B,125833
9,25/6/10,509263.28,85.02,2.653,214.8965756,6.384,B,125833
9,2/7/10,528832.54,78.55,2.669,214.7765028,6.442,B,125833
9,9/7/10,485389.15,78.51,2.642,214.6564301,6.442,B,125833
9,16/7/10,474030.51,82.93,2.623,214.6474453,6.442,B,125833
9,23/7/10,462676.5,84.49,2.608,214.7865779,6.442,B,125833
9,30/7/10,468675.19,79.83,2.64,214.9257105,6.442,B,125833
9,6/8/10,522815.45,87.09,2.627,215.064843,6.442,B,125833
9,13/8/10,481897.98,86.85,2.692,215.2039756,6.442,B,125833
9,20/8/10,499325.38,86.3,2.664,215.1619646,6.442,B,125833
9,27/8/10,506789.66,84.01,2.619,215.1199536,6.442,B,125833
9,3/9/10,511049.06,82.47,2.577,215.0779426,6.442,B,125833
9,10/9/10,484835.2,77.7,2.565,215.0359315,6.442,B,125833
9,17/9/10,463448.59,81.19,2.582,215.0615285,6.442,B,125833
9,24/9/10,452905.22,77.15,2.624,215.1378313,6.442,B,125833
9,1/10/10,495692.19,69.08,2.603,215.2141341,6.56,B,125833
9,8/10/10,505069.21,65.35,2.633,215.290437,6.56,B,125833
9,15/10/10,454769.68,67.36,2.72,215.3589917,6.56,B,125833
9,22/10/10,466322.76,69.99,2.725,215.4081762,6.56,B,125833
9,29/10/10,508801.61,64.43,2.716,215.4573607,6.56,B,125833
9,5/11/10,517869.97,58.69,2.689,215.5065452,6.56,B,125833
9,12/11/10,520846.68,61.59,2.728,215.5557297,6.56,B,125833
9,19/11/10,519823.3,49.96,2.771,215.4372854,6.56,B,125833
9,26/11/10,768070.53,60.18,2.735,215.2909028,6.56,B,125833
9,3/12/10,578164.82,49.89,2.708,215.1445203,6.56,B,125833
9,10/12/10,618121.82,46.1,2.843,214.9981378,6.56,B,125833
9,17/12/10,685243.2,49.7,2.869,214.9334937,6.56,B,125833
9,24/12/10,873347.55,50.93,2.886,214.9301534,6.56,B,125833
9,31/12/10,459770.85,45.92,2.943,214.9268131,6.56,B,125833
9,7/1/11,490981.78,41.82,2.976,214.9234729,6.416,B,125833
9,14/1/11,458086.69,36.43,2.983,214.9749587,6.416,B,125833
9,21/1/11,454021.69,44.72,3.016,215.3554013,6.416,B,125833
9,28/1/11,463561.48,43.9,3.01,215.7358438,6.416,B,125833
9,4/2/11,544612.28,31.82,2.989,216.1162864,6.416,B,125833
9,11/2/11,555279.02,34.13,3.022,216.496729,6.416,B,125833
9,18/2/11,610985.56,58.5,3.045,216.8154856,6.416,B,125833
9,25/2/11,513107.2,59.01,3.065,217.1095679,6.416,B,125833
9,4/3/11,542016.18,60.67,3.288,217.4036503,6.416,B,125833
9,11/3/11,517783.5,54.75,3.459,217.6977326,6.416,B,125833
9,18/3/11,515226.11,63.82,3.488,217.9563371,6.416,B,125833
9,25/3/11,497488.4,68.79,3.473,218.2007506,6.416,B,125833
9,1/4/11,520962.14,56.12,3.524,218.445164,6.38,B,125833
9,8/4/11,561625.92,71.4,3.622,218.6895775,6.38,B,125833
9,15/4/11,528420.28,71.9,3.743,218.9134935,6.38,B,125833
9,22/4/11,549502.11,72.35,3.807,219.0861659,6.38,B,125833
9,29/4/11,532226.2,70.85,3.81,219.2588382,6.38,B,125833
9,6/5/11,545251.1,62.2,3.906,219.4315106,6.38,B,125833
9,13/5/11,539126,77.66,3.899,219.6041829,6.38,B,125833
9,20/5/11,518266.9,70.49,3.907,219.3622809,6.38,B,125833
9,27/5/11,553834.04,80.42,3.786,219.1203788,6.38,B,125833
9,3/6/11,587004.29,85.8,3.699,218.8784768,6.38,B,125833
9,10/6/11,550076.32,85.81,3.648,218.6365747,6.38,B,125833
9,17/6/11,558671.14,89.15,3.637,218.5877333,6.38,B,125833
9,24/6/11,538745.93,86.74,3.594,218.6836874,6.38,B,125833
9,1/7/11,537064.03,89.14,3.524,218.7796415,6.404,B,125833
9,8/7/11,535983.13,89.04,3.48,218.8755955,6.404,B,125833
9,15/7/11,512834.04,90.45,3.575,218.9607242,6.404,B,125833
9,22/7/11,491449.94,89.08,3.651,219.0187895,6.404,B,125833
9,29/7/11,471449.98,91.1,3.682,219.0768548,6.404,B,125833
9,5/8/11,554879.67,91.52,3.684,219.1349201,6.404,B,125833
9,12/8/11,520284.79,91.63,3.638,219.1929854,6.404,B,125833
9,19/8/11,540819.44,85.8,3.554,219.2556109,6.404,B,125833
9,26/8/11,542663.53,88.95,3.523,219.3189965,6.404,B,125833
9,2/9/11,544643.33,89.33,3.533,219.382382,6.404,B,125833
9,9/9/11,528784.86,75.65,3.546,219.4457675,6.404,B,125833
9,16/9/11,500274.03,77.95,3.526,219.6297841,6.404,B,125833
9,23/9/11,506743.78,74.42,3.467,219.9746423,6.404,B,125833
9,30/9/11,508567.04,78.45,3.355,220.3195004,6.404,B,125833
9,7/10/11,553836.98,72.62,3.285,220.6643585,6.054,B,125833
9,14/10/11,529515.66,67.27,3.274,220.9836849,6.054,B,125833
9,21/10/11,557075.21,65.46,3.353,221.1498206,6.054,B,125833
9,28/10/11,548527.49,63.96,3.372,221.3159563,6.054,B,125833
9,4/11/11,597855.07,54.46,3.332,221.4820921,6.054,B,125833
9,11/11/11,594574.12,58.28,3.297,221.6482278,6.054,B,125833
9,18/11/11,542414.27,58.8,3.308,221.8803923,6.054,B,125833
9,25/11/11,814753.5,54.32,3.236,222.1389683,6.054,B,125833
9,2/12/11,613115.21,46.84,3.172,222.3975443,6.054,B,125833
9,9/12/11,630327.28,37.65,3.158,222.6561203,6.054,B,125833
9,16/12/11,705557.97,47.31,3.159,222.8825484,6.054,B,125833
9,23/12/11,905324.68,44.43,3.112,223.0661125,6.054,B,125833
9,30/12/11,549788.36,43.41,3.129,223.2496766,6.054,B,125833
9,6/1/12,519585.67,47.54,3.157,223.4332408,5.667,B,125833
9,13/1/12,474964.6,42.44,3.261,223.6168049,5.667,B,125833
9,20/1/12,480130.04,51.56,3.268,223.7114288,5.667,B,125833
9,27/1/12,482451.21,49.38,3.29,223.8060527,5.667,B,125833
9,3/2/12,549967.89,54.43,3.36,223.9006766,5.667,B,125833
9,10/2/12,609736.12,44.03,3.409,223.9953006,5.667,B,125833
9,17/2/12,658965.05,43.81,3.51,224.1588663,5.667,B,125833
9,24/2/12,563578.79,53.67,3.555,224.3741384,5.667,B,125833
9,2/3/12,619498.28,57.2,3.63,224.5894104,5.667,B,125833
9,9/3/12,574955.95,54.03,3.669,224.8046825,5.667,B,125833
9,16/3/12,550373.57,59.94,3.734,224.9594902,5.667,B,125833
9,23/3/12,550791.32,58.79,3.787,225.0336786,5.667,B,125833
9,30/3/12,574985.37,67.87,3.845,225.107867,5.667,B,125833
9,6/4/12,677885.99,68.83,3.891,225.1820555,5.539,B,125833
9,13/4/12,578539.86,69.19,3.891,225.2562439,5.539,B,125833
10,5/2/10,2193048.75,54.34,2.962,126.4420645,9.765,B,126512
10,12/2/10,2176028.52,49.96,2.828,126.4962581,9.765,B,126512
10,19/2/10,2113432.58,58.22,2.915,126.5262857,9.765,B,126512
10,26/2/10,2006774.96,52.77,2.825,126.5522857,9.765,B,126512
10,5/3/10,1987090.09,55.92,2.877,126.5782857,9.765,B,126512
10,12/3/10,1941346.13,52.33,3.034,126.6042857,9.765,B,126512
10,19/3/10,1946875.06,61.46,3.054,126.6066452,9.765,B,126512
10,26/3/10,1893532.46,60.05,2.98,126.6050645,9.765,B,126512
10,2/4/10,2138651.97,63.66,3.086,126.6034839,9.524,B,126512
10,9/4/10,2041069.37,65.29,3.004,126.6019032,9.524,B,126512
10,16/4/10,1826241.44,69.74,3.109,126.5621,9.524,B,126512
10,23/4/10,1829521.83,66.42,3.05,126.4713333,9.524,B,126512
10,30/4/10,1790694.59,69.76,3.105,126.3805667,9.524,B,126512
10,7/5/10,1921432.16,71.06,3.127,126.2898,9.524,B,126512
10,14/5/10,1808056.41,73.88,3.145,126.2085484,9.524,B,126512
10,21/5/10,1847613.58,78.32,3.12,126.1843871,9.524,B,126512
10,28/5/10,1904618.17,76.67,3.058,126.1602258,9.524,B,126512
10,4/6/10,1931406.28,82.82,2.941,126.1360645,9.524,B,126512
10,11/6/10,1827521.71,89.67,3.057,126.1119032,9.524,B,126512
10,18/6/10,1837636.24,83.49,2.935,126.114,9.524,B,126512
10,25/6/10,1768172.31,90.32,3.084,126.1266,9.524,B,126512
10,2/7/10,1845893.87,92.89,2.978,126.1392,9.199,B,126512
10,9/7/10,1769793.37,91.03,3.1,126.1518,9.199,B,126512
10,16/7/10,1828052.47,91.8,2.971,126.1498065,9.199,B,126512
10,23/7/10,1831676.03,88.44,3.112,126.1283548,9.199,B,126512
10,30/7/10,1832664.03,85.03,3.017,126.1069032,9.199,B,126512
10,6/8/10,1949236.09,86.13,3.123,126.0854516,9.199,B,126512
10,13/8/10,1962996.7,88.37,3.049,126.064,9.199,B,126512
10,20/8/10,1983190.56,89.88,3.041,126.0766452,9.199,B,126512
10,27/8/10,1727565.42,84.99,3.022,126.0892903,9.199,B,126512
10,3/9/10,1766331.45,83.8,3.087,126.1019355,9.199,B,126512
10,10/9/10,1720530.23,84.04,2.961,126.1145806,9.199,B,126512
10,17/9/10,1716755.78,85.52,3.028,126.1454667,9.199,B,126512
10,24/9/10,1655036.75,85.75,2.939,126.1900333,9.199,B,126512
10,1/10/10,1645892.97,86.01,3.001,126.2346,9.003,B,126512
10,8/10/10,1772192.42,77.04,2.924,126.2791667,9.003,B,126512
10,15/10/10,1703850.25,75.48,3.08,126.3266774,9.003,B,126512
10,22/10/10,1740234.06,68.12,3.014,126.3815484,9.003,B,126512
10,29/10/10,1741308.56,68.76,3.13,126.4364194,9.003,B,126512
10,5/11/10,1832211.96,71.04,3.009,126.4912903,9.003,B,126512
10,12/11/10,1895901.59,61.24,3.13,126.5461613,9.003,B,126512
10,19/11/10,1949177.13,58.83,3.047,126.6072,9.003,B,126512
10,26/11/10,2939946.38,55.33,3.162,126.6692667,9.003,B,126512
10,3/12/10,2251206.64,51.17,3.041,126.7313333,9.003,B,126512
10,10/12/10,2411790.21,60.51,3.091,126.7934,9.003,B,126512
10,17/12/10,2811646.85,59.15,3.125,126.8794839,9.003,B,126512
10,24/12/10,3749057.69,57.06,3.236,126.9835806,9.003,B,126512
10,31/12/10,1707298.14,49.67,3.148,127.0876774,9.003,B,126512
10,7/1/11,1714309.9,43.43,3.287,127.1917742,8.744,B,126512
10,14/1/11,1710803.59,49.98,3.312,127.3009355,8.744,B,126512
10,21/1/11,1677556.18,56.75,3.336,127.4404839,8.744,B,126512
10,28/1/11,1715769.05,53.03,3.231,127.5800323,8.744,B,126512
10,4/2/11,1968045.91,44.88,3.348,127.7195806,8.744,B,126512
10,11/2/11,2115408.31,51.51,3.381,127.859129,8.744,B,126512
10,18/2/11,2106934.55,61.77,3.43,127.99525,8.744,B,126512
10,25/2/11,1967996.71,53.59,3.398,128.13,8.744,B,126512
10,4/3/11,1958003.19,56.96,3.674,128.26475,8.744,B,126512
10,11/3/11,1933469.15,64.22,3.63,128.3995,8.744,B,126512
10,18/3/11,1884734.31,70.12,3.892,128.5121935,8.744,B,126512
10,25/3/11,1815798.85,62.53,3.716,128.6160645,8.744,B,126512
10,1/4/11,1827733.18,67.64,3.772,128.7199355,8.494,B,126512
10,8/4/11,1870720.73,73.03,3.818,128.8238065,8.494,B,126512
10,15/4/11,1781767.22,61.05,4.089,128.9107333,8.494,B,126512
10,22/4/11,2004831.14,75.93,3.917,128.9553,8.494,B,126512
10,29/4/11,1873646.34,73.38,4.151,128.9998667,8.494,B,126512
10,6/5/11,1841369.99,73.56,4.193,129.0444333,8.494,B,126512
10,13/5/11,1712995.44,74.04,4.202,129.089,8.494,B,126512
10,20/5/11,1720908.01,72.62,3.99,129.0756774,8.494,B,126512
10,27/5/11,1743000.38,78.62,3.933,129.0623548,8.494,B,126512
10,3/6/11,1792210.89,81.87,3.893,129.0490323,8.494,B,126512
10,10/6/11,1740063.1,84.57,3.981,129.0357097,8.494,B,126512
10,17/6/11,1817934.76,87.96,3.935,129.0432,8.494,B,126512
10,24/6/11,1711813.13,90.69,3.807,129.0663,8.494,B,126512
10,1/7/11,1751369.75,95.36,3.842,129.0894,8.257,B,126512
10,8/7/11,1699708.38,88.57,3.793,129.1125,8.257,B,126512
10,15/7/11,1775068.4,86.01,3.779,129.1338387,8.257,B,126512
10,22/7/11,1774342.61,88.59,3.697,129.1507742,8.257,B,126512
10,29/7/11,1745841.33,86.75,3.694,129.1677097,8.257,B,126512
10,5/8/11,1886299.98,89.8,3.803,129.1846452,8.257,B,126512
10,12/8/11,1917397.63,85.61,3.794,129.2015806,8.257,B,126512
10,19/8/11,1954849.68,87.4,3.743,129.2405806,8.257,B,126512
10,26/8/11,1728399.07,91.59,3.663,129.2832581,8.257,B,126512
10,2/9/11,1758587.35,91.61,3.798,129.3259355,8.257,B,126512
10,9/9/11,1670579.82,89.06,3.771,129.3686129,8.257,B,126512
10,16/9/11,1650894.3,77.49,3.784,129.4306,8.257,B,126512
10,23/9/11,1685910.53,82.51,3.789,129.5183333,8.257,B,126512
10,30/9/11,1627707.31,82.27,3.877,129.6060667,8.257,B,126512
10,7/10/11,1788227.6,75.01,3.827,129.6938,7.874,B,126512
10,14/10/11,1704753.02,70.27,3.698,129.7706452,7.874,B,126512
10,21/10/11,1745928.56,77.91,3.842,129.7821613,7.874,B,126512
10,28/10/11,1771792.97,72.79,3.843,129.7936774,7.874,B,126512
10,4/11/11,1904438.59,68.57,3.828,129.8051935,7.874,B,126512
10,11/11/11,2076570.84,55.28,3.677,129.8167097,7.874,B,126512
10,18/11/11,1869087.85,58.97,3.669,129.8268333,7.874,B,126512
10,25/11/11,2950198.64,60.68,3.76,129.8364,7.874,B,126512
10,2/12/11,2068097.18,57.29,3.701,129.8459667,7.874,B,126512
10,9/12/11,2429310.9,42.58,3.644,129.8555333,7.874,B,126512
10,16/12/11,2555031.18,50.53,3.489,129.8980645,7.874,B,126512
10,23/12/11,3487986.89,48.36,3.541,129.9845484,7.874,B,126512
10,30/12/11,1930690.37,48.92,3.428,130.0710323,7.874,B,126512
10,6/1/12,1683401.78,59.85,3.443,130.1575161,7.545,B,126512
10,13/1/12,1711562.73,51,3.477,130.244,7.545,B,126512
10,20/1/12,1675562.94,54.51,3.66,130.2792258,7.545,B,126512
10,27/1/12,1632406,53.59,3.675,130.3144516,7.545,B,126512
10,3/2/12,1867403.01,56.85,3.543,130.3496774,7.545,B,126512
10,10/2/12,2218595.8,55.73,3.722,130.3849032,7.545,B,126512
10,17/2/12,2168709.76,54.12,3.781,130.4546207,7.545,B,126512
10,24/2/12,2039415.74,56.02,3.95,130.5502069,7.545,B,126512
10,2/3/12,1990371.02,57.62,3.882,130.6457931,7.545,B,126512
10,9/3/12,1917483.1,57.65,3.963,130.7413793,7.545,B,126512
10,16/3/12,1930814.66,62.11,4.273,130.8261935,7.545,B,126512
10,23/3/12,1837457.69,56.54,4.288,130.8966452,7.545,B,126512
10,30/3/12,1815760.42,67.92,4.294,130.9670968,7.545,B,126512
10,6/4/12,2163384.17,65.99,4.282,131.0375484,7.382,B,126512
